0, -0.956385, 0.854338, 0.00609202, -0.478775, 0.084463, 0.0948801, 0.290037, 0.660664, -0.145091, -0.0624023, 0.00131291, 0, 0, 0, 0, 0, 0, 0
0.608333, -0.0219839, 0.850466, 0.0329253, 0.170042, 0.58374, 0.462738, -0.654704, 0.887433, -0.173447, -0.132759, 0.0150379, 0, 0, 0, 0, 0, 0, 0
0.616667, -0.00806584, 0.850507, 0.0282866, 0.143292, 0.634922, 0.518703, -0.663971, 0.922963, -0.120765, -0.128826, 0.015743, 0, 0, 0, 0, 0, 0, 0
0.625, 0.00578326, 0.850649, 0.021929, 0.117097, 0.685255, 0.573598, -0.668532, 0.953526, -0.0661595, -0.122369, 0.0163311, 0, 0, 0, 0, 0, 0, 0
0.633333, 0.0194962, 0.851003, 0.0148256, 0.090994, 0.733749, 0.625792, -0.668091, 0.978497, -0.0160159, -0.114676, 0.0166028, 0, 0, 0, 0, 0, 0, 0
0.641667, 0.0329591, 0.851652, 0.00824393, 0.0639128, 0.779962, 0.672916, -0.663252, 0.998083, 0.0237135, -0.107373, 0.0164519, 0, 0, 0, 0, 0, 0, 0
0.65, 0.0460294, 0.852622, 0.00344291, 0.0345281, 0.823996, 0.712416, -0.655228, 1.01277, 0.0492394, -0.101991, 0.0158586, 0, 0, 0, 0, 0, 0, 0
0.658333, 0.0586022, 0.853893, 0.00128285, 0.00190811, 0.866154, 0.741839, -0.645254, 1.02297, 0.0597488, -0.0995523, 0.0149413, 0, 0, 0, 0, 0, 0, 0
0.666667, 0.0706454, 0.855424, 0.00208203, -0.034252, 0.906735, 0.759393, -0.634143, 1.02904, 0.0564207, -0.100479, 0.013981, 0, 0, 0, 0, 0, 0, 0
0.675, 0.0822048, 0.857176, 0.00566584, -0.073609, 0.945751, 0.76439, -0.622142, 1.03119, 0.0413441, -0.104704, 0.0133368, 0, 0, 0, 0, 0, 0, 0
0.683333, 0.0933704, 0.859118, 0.011553, -0.115355, 0.982771, 0.757712, -0.609168, 1.02949, 0.0172725, -0.111806, 0.0132505, 0, 0, 0, 0, 0, 0, 0
0.691667, 0.104233, 0.861244, 0.0191157, -0.158495, 1.01703, 0.74205, -0.594961, 1.02388, -0.0126979, -0.12105, 0.0136896, 0, 0, 0, 0, 0, 0, 0
0.7, 0.114887, 0.863568, 0.0276305, -0.201954, 1.04762, 0.720635, -0.579169, 1.01441, -0.04561, -0.131498, 0.0144166, 0, 0, 0, 0, 0, 0, 0
0.708333, 0.125414, 0.866106, 0.036469, -0.244826, 1.07382, 0.696018, -0.561658, 1.00144, -0.0788788, -0.142327, 0.0151565, 0, 0, 0, 0, 0, 0, 0
0.716667, 0.135879, 0.868853, 0.0451391, -0.286427, 1.09523, 0.669821, -0.542522, 0.985484, -0.110338, -0.152911, 0.0157479, 0, 0, 0, 0, 0, 0, 0
0.725, 0.146342, 0.871781, 0.0531479, -0.326093, 1.11176, 0.642558, -0.521902, 0.967125, -0.138143, -0.162608, 0.0160851, 0, 0, 0, 0, 0, 0, 0
0.733333, 0.156862, 0.874839, 0.0600213, -0.363161, 1.12355, 0.613763, -0.499967, 0.947018, -0.160688, -0.170778, 0.0161059, 0, 0, 0, 0, 0, 0, 0
0.741667, 0.167482, 0.877961, 0.0654215, -0.39713, 1.13088, 0.582807, -0.476995, 0.925929, -0.176813, -0.176974, 0.0158863, 0, 0, 0, 0, 0, 0, 0
0.75, 0.178206, 0.881066, 0.0692967, -0.427851, 1.13401, 0.549505, -0.453488, 0.904657, -0.186057, -0.181121, 0.0155745, 0, 0, 0, 0, 0, 0, 0
0.758333, 0.189017, 0.884076, 0.0718158, -0.45546, 1.13316, 0.514174, -0.429953, 0.883751, -0.188842, -0.183404, 0.0152304, 0, 0, 0, 0, 0, 0, 0
0.766667, 0.199893, 0.886932, 0.0731985, -0.480178, 1.1285, 0.477577, -0.406672, 0.863485, -0.186193, -0.184042, 0.0148361, 0, 0, 0, 0, 0, 0, 0
0.775, 0.210818, 0.8896, 0.0736521, -0.502174, 1.12003, 0.44069, -0.383611, 0.843806, -0.179352, -0.183225, 0.0143218, 0, 0, 0, 0, 0, 0, 0
0.783333, 0.221784, 0.892066, 0.0733291, -0.521536, 1.1077, 0.404536, -0.360481, 0.824421, -0.169819, -0.181132, 0.0136527, 0, 0, 0, 0, 0, 0, 0
0.791667, 0.232802, 0.89432, 0.0722922, -0.53824, 1.09142, 0.370108, -0.336851, 0.805093, -0.159288, -0.177927, 0.0129041, 0, 0, 0, 0, 0, 0, 0
0.8, 0.243905, 0.896357, 0.0705113, -0.552091, 1.07109, 0.337807, -0.312235, 0.785615, -0.149197, -0.17366, 0.0120689, 0, 0, 0, 0, 0, 0, 0
0.808333, 0.255107, 0.898162, 0.0679178, -0.56294, 1.04671, 0.307656, -0.286337, 0.765929, -0.140444, -0.168243, 0.0110682, 0, 0, 0, 0, 0, 0, 0
0.816667, 0.266403, 0.899714, 0.0644518, -0.57074, 1.01828, 0.279928, -0.259068, 0.746134, -0.133544, -0.161579, 0.00994446, 0, 0, 0, 0, 0, 0, 0
0.825, 0.277803, 0.900991, 0.0600384, -0.575412, 0.985836, 0.255094, -0.230268, 0.726236, -0.129038, -0.153622, 0.00874464, 0, 0, 0, 0, 0, 0, 0
0.833333, 0.289332, 0.901969, 0.0546015, -0.576877, 0.949435, 0.233701, -0.199686, 0.706122, -0.127718, -0.144323, 0.0074213, 0, 0, 0, 0, 0, 0, 0
0.841667, 0.301006, 0.902627, 0.0480851, -0.575133, 0.909242, 0.216145, -0.167007, 0.685509, -0.130245, -0.133633, 0.00594365, 0, 0, 0, 0, 0, 0, 0
0.85, 0.312846, 0.902952, 0.0403735, -0.570169, 0.865573, 0.202657, -0.131802, 0.663977, -0.136947, -0.121459, 0.00437148, 0, 0, 0, 0, 0, 0, 0
0.858333, 0.324879, 0.902926, 0.0313138, -0.561925, 0.818844, 0.193175, -0.0936884, 0.641192, -0.147799, -0.107673, 0.00283578, 0, 0, 0, 0, 0, 0, 0
0.866667, 0.337123, 0.902534, 0.0208958, -0.550528, 0.769578, 0.186911, -0.0526066, 0.616949, -0.162028, -0.092307, 0.00141641, 0, 0, 0, 0, 0, 0, 0
0.875, 0.349546, 0.90177, 0.00941043, -0.536578, 0.718416, 0.182736, -0.0091545, 0.591369, -0.178162, -0.0757348, 0.000105247, 0, 0, 0, 0, 0, 0, 0
0.883333, 0.362071, 0.900645, -0.00255939, -0.521132, 0.666073, 0.179806, 0.0353406, 0.565076, -0.194378, -0.0586379, -0.00104904, 0, 0, 0, 0, 0, 0, 0
0.891667, 0.374604, 0.899184, -0.0142555, -0.50548, 0.613333, 0.177394, 0.0791379, 0.539028, -0.208731, -0.0419411, -0.0019458, 0, 0, 0, 0, 0, 0, 0
0.9, 0.387049, 0.897427, -0.0248164, -0.490977, 0.560989, 0.17488, 0.120285, 0.514446, -0.219515, -0.0266574, -0.00266031, 0, 0, 0, 0, 0, 0, 0
0.908333, 0.39933, 0.895424, -0.0335229, -0.478641, 0.509614, 0.171741, 0.15713, 0.49246, -0.225581, -0.0135852, -0.00335057, 0, 0, 0, 0, 0, 0, 0
0.916667, 0.411422, 0.893219, -0.0400706, -0.468807, 0.459422, 0.167606, 0.188824, 0.473843, -0.22659, -0.00309052, -0.00408312, 0, 0, 0, 0, 0, 0, 0
0.925, 0.423344, 0.890844, -0.0445491, -0.461182, 0.41033, 0.162448, 0.215232, 0.459153, -0.223002, 0.00491632, -0.00490332, 0, 0, 0, 0, 0, 0, 0
0.933333, 0.435134, 0.888321, -0.0471472, -0.455338, 0.362224, 0.156498, 0.236582, 0.448629, -0.215616, 0.0106464, -0.00592149, 0, 0, 0, 0, 0, 0, 0
0.941667, 0.446843, 0.885665, -0.048048, -0.450983, 0.31519, 0.150106, 0.253355, 0.442147, -0.205322, 0.0141834, -0.00707286, 0, 0, 0, 0, 0, 0, 0
0.95, 0.45851, 0.882896, -0.0475012, -0.447908, 0.269619, 0.143745, 0.266092, 0.439623, -0.193158, 0.0157179, -0.00810655, 0, 0, 0, 0, 0, 0, 0
0.958333, 0.470133, 0.880042, -0.0456672, -0.446062, 0.225986, 0.138119, 0.275081, 0.441176, -0.180288, 0.0154542, -0.00896457, 0, 0, 0, 0, 0, 0, 0
0.966667, 0.481718, 0.877149, -0.0426451, -0.445217, 0.184396, 0.133973, 0.280623, 0.446754, -0.167778, 0.0135056, -0.00974669, 0, 0, 0, 0, 0, 0, 0
0.975, 0.493289, 0.874265, -0.0385697, -0.445081, 0.145051, 0.131771, 0.283191, 0.456061, -0.156609, 0.0100745, -0.0104035, 0, 0, 0, 0, 0, 0, 0
0.983333, 0.504882, 0.87143, -0.0336497, -0.445405, 0.108512, 0.131609, 0.283452, 0.46861, -0.147751, 0.00539796, -0.0107659, 0, 0, 0, 0, 0, 0, 0
0.991667, 0.51658, 0.868693, -0.0284045, -0.446398, 0.077039, 0.132388, 0.282542, 0.483597, -0.14175, 1.65655e-06, -0.0108724, 0, 0, 0, 0, 0, 0, 0
1, 0.528457, 0.866093, -0.0233184, -0.447838, 0.0519615, 0.132983, 0.281447, 0.500236, -0.138655, -0.00554066, -0.0107913, 0, 0, 0, 0, 0, 0, 0
1.00833, 0.540584, 0.863662, -0.0187107, -0.449759, 0.0346608, 0.13205, 0.280882, 0.517725, -0.137925, -0.0108955, -0.0106223, 0, 0, 0, 0, 0, 0, 0
1.01667, 0.553031, 0.861426, -0.0148215, -0.451916, 0.0256107, 0.128627, 0.281243, 0.535548, -0.13862, -0.0158916, -0.0104968, 0, 0, 0, 0, 0, 0, 0
1.025, 0.565804, 0.859409, -0.0116392, -0.454428, 0.0250442, 0.122543, 0.282119, 0.554021, -0.139757, -0.0205381, -0.0103901, 0, 0, 0, 0, 0, 0, 0
1.03333, 0.57887, 0.857629, -0.00899541, -0.457007, 0.0315609, 0.11527, 0.282612, 0.573961, -0.140459, -0.0249959, -0.0104517, 0, 0, 0, 0, 0, 0, 0
1.04167, 0.592201, 0.856095, -0.00679037, -0.45923, 0.0432983, 0.108431, 0.281965, 0.596114, -0.140132, -0.0293381, -0.0110045, 0, 0, 0, 0, 0, 0, 0
1.05, 0.605737, 0.854798, -0.00469275, -0.460752, 0.0577492, 0.103699, 0.279206, 0.621339, -0.138954, -0.0338911, -0.01188, 0, 0, 0, 0, 0, 0, 0
1.05833, 0.619408, 0.853748, -0.00232921, -0.46236, 0.0745111, 0.101505, 0.27352, 0.650229, -0.137682, -0.0390992, -0.0128681, 0, 0, 0, 0, 0, 0, 0
1.06667, 0.633131, 0.852946, 0.000634048, -0.464786, 0.0933104, 0.101909, 0.264255, 0.683278, -0.137693, -0.0452832, -0.0139357, 0, 0, 0, 0, 0, 0, 0
1.075, 0.646819, 0.852391, 0.00445212, -0.468793, 0.114275, 0.104537, 0.250868, 0.720952, -0.140724, -0.0525786, -0.0148044, 0, 0, 0, 0, 0, 0, 0
1.08333, 0.660422, 0.852097, 0.00906432, -0.474873, 0.137834, 0.108708, 0.23332, 0.763306, -0.148438, -0.0607959, -0.0153516, 0, 0, 0, 0, 0, 0, 0
1.09167, 0.673912, 0.852054, 0.0142552, -0.483392, 0.164527, 0.113831, 0.211749, 0.810401, -0.162376, -0.069519, -0.0155628, 0, 0, 0, 0, 0, 0, 0
1.1, 0.68723, 0.852207, 0.0198887, -0.494898, 0.195004, 0.119961, 0.186078, 0.862553, -0.183691, -0.0783766, -0.0151144, 0, 0, 0, 0, 0, 0, 0
1.10833, 0.700338, 0.852481, 0.0256744, -0.509465, 0.229511, 0.127513, 0.156426, 0.919792, -0.212169, -0.0868757, -0.0139273, 0, 0, 0, 0, 0, 0, 0
1.11667, 0.713257, 0.852791, 0.0310396, -0.526279, 0.267538, 0.136579, 0.123542, 0.98145, -0.246906, -0.0942659, -0.0120684, 0, 0, 0, 0, 0, 0, 0
1.125, 0.726071, 0.853057, 0.035186, -0.543743, 0.307977, 0.14684, 0.0890299, 1.04591, -0.286874, -0.0996243, -0.00949082, 0, 0, 0, 0, 0, 0, 0
1.13333, 0.738887, 0.853229, 0.0374297, -0.559844, 0.349177, 0.157502, 0.0546748, 1.11102, -0.330124, -0.102247, -0.00654661, 0, 0, 0, 0, 0, 0, 0
1.14167, 0.751787, 0.853313, 0.0375121, -0.572778, 0.389331, 0.167231, 0.0217916, 1.17468, -0.374522, -0.101997, -0.00360767, 0, 0, 0, 0, 0, 0, 0
1.15, 0.764808, 0.853387, 0.0355784, -0.58132, 0.426857, 0.174787, -0.0088012, 1.23488, -0.418272, -0.0992461, -0.000767969, 0, 0, 0, 0, 0, 0, 0
1.15833, 0.777914, 0.853566, 0.0322463, -0.585238, 0.46068, 0.179307, -0.0371535, 1.29024, -0.459349, -0.0947945, 0.00158504, 0, 0, 0, 0, 0, 0, 0
1.16667, 0.79097, 0.853928, 0.0285782, -0.585345, 0.490237, 0.180279, -0.0642376, 1.3403, -0.495644, -0.0898273, 0.00312549, 0, 0, 0, 0, 0, 0, 0
1.175, 0.803814, 0.854519, 0.0257878, -0.58282, 0.515037, 0.177711, -0.0915693, 1.38529, -0.525065, -0.0856879, 0.00393249, 0, 0, 0, 0, 0, 0, 0
1.18333, 0.816296, 0.855361, 0.0248918, -0.578705, 0.534623, 0.171908, -0.120714, 1.42586, -0.546461, -0.0834907, 0.00415106, 0, 0, 0, 0, 0, 0, 0
1.19167, 0.828333, 0.856441, 0.0264069, -0.573661, 0.548871, 0.163088, -0.152404, 1.46257, -0.56111, -0.0838108, 0.00398881, 0, 0, 0, 0, 0, 0, 0
1.2, 0.839931, 0.857735, 0.0302569, -0.567752, 0.557876, 0.151414, -0.186367, 1.49554, -0.571358, -0.0865768, 0.00361402, 0, 0, 0, 0, 0, 0, 0
1.20833, 0.851157, 0.859229, 0.0359399, -0.560527, 0.561682, 0.137224, -0.221713, 1.52461, -0.579915, -0.0912353, 0.00312559, 0, 0, 0, 0, 0, 0, 0
1.21667, 0.862127, 0.860929, 0.0427419, -0.551289, 0.560307, 0.121329, -0.257255, 1.54951, -0.589565, -0.0970463, 0.00264453, 0, 0, 0, 0, 0, 0, 0
1.225, 0.872966, 0.862849, 0.0498988, -0.539553, 0.554152, 0.105005, -0.291945, 1.57005, -0.601397, -0.103215, 0.0022219, 0, 0, 0, 0, 0, 0, 0
